"","GSM1237722","GSM1237723","GSM1237724","GSM1237725","GSM1237726","GSM1237727","GSM1237728","GSM1237729","GSM1237730","GSM1237731","GSM1237732","GSM1237733"
"1417300_at",2.88609207720305,3.00158375849112,2.91298311484753,3.32898362210752,3.3212430250512,3.32616553645822,3.04740167254456,2.97446261412392,2.9313808018714,2.82540850672208,2.75539830071471,2.85029041119395
"1452372_at",2.00744786388888,2.07348352746752,2.01868062719481,2.27066209357867,2.33596225806712,2.38583394753094,2.20496459660429,2.00083501663523,1.98554904542169,1.9799536844439,1.94655207310642,1.88288687474958
"1433645_at",3.04694894683235,3.09423644649902,3.06191243561849,3.88259408212453,3.89486459411935,3.9032137357938,3.16355818601473,3.0807904545483,3.02023173552539,2.97155027011058,2.86857435959774,2.91349237271534
"1440919_at",1.2716705223575,1.55204088169321,1.43506798944494,1.63123626656402,1.23528352560255,1.60845157724127,1.55382150948323,1.52697912857103,1.42732425913452,1.459123950628,1.45023525776052,1.3490900726749
"1428419_at",2.05497689140194,1.96792636124407,2.16691964885409,1.97786550192882,2.09053456962846,2.2037509472425,2.35776171134335,2.19966723157823,2.15023660859495,1.85748232200003,2.07629711174424,2.00873573183814
"1439071_at",1.3112309351159,1.3264117686006,1.13131100291124,1.21709483175499,1.10069484288467,1.0951752780338,1.23299416997466,1.42995469742446,1.29277729433753,1.29638929765327,1.36051893489204,1.42929606481613
"1436796_at",2.18998165972117,2.26295784781674,2.22790073081343,1.55984234603319,1.45139405077435,1.43471570170794,2.35293184473419,2.30279721204853,2.29587765648016,2.17413840481753,2.09770627388694,2.18286019260799
"1455739_at",1.67873703993305,1.49774626255294,1.73407735864258,1.89321676412195,1.95436453021746,1.94887580873279,1.72300695736536,1.68261659592673,1.68495530412966,1.79362249960221,1.93377165862953,1.8929858701705
"1457534_at",1.23798680038283,1.15864633520679,1.24971525494741,1.09500554071779,1.35207744097577,1.24724486323687,1.18572073563892,1.51068394398594,0.994000989304988,1.30246847544384,1.31461901097682,0.938686733590891
"1436265_at",0.949638606435826,0.856166187645907,0.920325595710605,0.657814571848261,0.653005880982549,0.764696432969846,0.73437364232249,0.938787190862759,0.817046012913695,0.997703753878118,0.87997831566622,0.889135738891605
"1453207_at",3.48020950425595,3.52162225210311,3.28507522287378,3.76261237585206,3.76498640859048,3.79247894452124,3.44638339549131,3.55173209300396,3.43936160053792,3.45411291987164,3.32578633940987,3.33371824120864
"1457279_at",1.7191980103996,1.86778395408836,1.83475740468421,2.20311929728481,2.21308537394608,2.22036083161532,1.79100170784722,1.96559664503771,1.65834926099468,1.59735868111643,1.69206209731186,1.64938257471625
"1429032_at",0.765045780559493,0.882174849512302,0.982509058713846,0.883068487562743,1.10149304743145,0.961233370435736,0.769532984913684,0.737039708066442,1.06578411372844,0.833309694616802,0.879056630717201,0.913198839022902
"1455461_at",1.28582945897432,1.16621327460314,1.5300722979825,1.10856107083567,1.04361776156454,0.971520425708507,1.41777501036621,1.39949180288352,1.16861536093727,1.50282352193819,1.33986351590821,1.42198155501084
"1433935_at",2.68900885992347,2.65204954808624,2.69561496489864,1.58350838020162,1.50234851137609,1.5894959204336,2.81567331120503,2.75038840640544,2.57990885476401,2.71789775657946,2.60722444493249,2.68662030232368
"1440967_at",1.49938227634508,1.13679794765795,1.37131373191484,1.05803892343202,1.35942931688629,1.15058907336703,1.2182827087032,1.38590856931791,1.23006558580962,1.19457751091271,1.19040061713759,1.11265873836606
"1422892_s_at",3.37306425432126,3.45054212520459,3.35919426820082,2.4468969389333,2.45694113818943,2.32139927814944,3.68233397928752,3.44824133343329,3.28804539937991,3.30029115319354,3.18512931675832,3.2200732458147
"1420342_at",2.63089143446023,2.46514361029917,2.65389930438191,2.51000084647368,2.619260495179,2.62028465508692,2.45449377022494,2.6005971724535,2.51811433580253,2.436629410254,2.37727191367431,2.41454654073052
"1430622_at",1.65616683123914,1.45421155211295,1.6918603763826,1.43882382246392,1.51863722323381,1.57469136098741,1.7259333732561,2.10844905630076,1.87280135903915,1.58588779276739,1.75437106293933,1.64509776377267
"1444456_at",1.35602885634484,1.17281444487719,1.47916168938804,1.1489707406915,1.35695442459378,1.34685282738494,1.48058729285964,1.72339051276,1.58235577813759,1.20889839058831,1.33492547225037,1.38909741995175
"1452340_at",2.01932360069121,2.03590918503693,1.99690589840801,1.63767054255896,1.72270180229899,1.43904780975517,2.19580789561519,1.94631278463965,1.89819605525644,2.00299663892131,2.03069461694329,1.99221705044268
"1448385_at",2.80918480356045,2.95080004816616,2.81256164655856,2.4006133421302,2.46566622563548,2.42494715594567,2.99811109953616,2.94169725759568,2.74517471565397,2.85129085307593,2.8220680206962,2.82505706464283
"1423614_at",2.45645040602966,2.38742028109179,2.36201643380802,2.59551911711578,2.85759112089263,2.82153451356176,2.62970934714773,2.43545090456771,2.2774887802376,2.28907002128094,2.37405854805651,2.14818634255464
"1443794_x_at",1.94502866674234,1.86648181714243,1.84400618421602,1.37905214071989,1.55407469564943,1.56185740953229,2.12655750679211,1.99848299034359,1.87744952258312,1.74907195351277,1.81372323007754,1.77424483717134
"1444537_at",1.17246628518199,1.13728189738021,0.997081815485019,2.68891705182222,2.87296630846882,2.79180407690888,1.11864037394535,1.34169527936102,1.18156991545652,0.922354017270436,1.17274268618931,1.13642436560227
"1415673_at",2.71920791446887,2.73240632740008,2.72823267444442,2.01105680363736,1.99791115061707,2.15350130171497,2.91132750074485,2.97066755798647,2.7738247824893,2.94771887456703,2.8073693563949,2.66843974308921
"1416532_at",2.88545824386688,2.94900415362594,2.8774484235139,3.06454884617585,3.08684297675532,3.15673701481207,3.12260874146404,3.02130008570742,2.8969534488245,2.81741024752678,2.79517699352652,2.81134328999842
"1436161_at",2.14050767627738,1.90313793443811,1.95939719100681,1.59219821074961,1.1952000657954,1.22376603754453,2.18234190142139,2.26034104203498,1.94705751090908,2.09950523876704,2.08148575915835,1.9956832474248
"1433568_at",1.90586730944244,1.68372175195093,1.93793828320561,2.02434526159124,2.02269347344457,2.08848676149694,1.91921392392931,2.04931267972057,1.67918939182211,1.81987593747735,2.0102854888351,1.81271972679092
"1427079_at",1.10701758755626,1.04489178958345,0.954375057757598,1.14036955274453,1.30052685758629,1.2146242338843,1.20600107643279,0.883097688573277,0.887719339332347,0.973163983620562,0.939394591898875,1.08350232548799
"1443071_at",1.57452376244443,1.44147419765334,1.42625566066409,1.64169450159921,1.7352639159747,1.83700763799114,1.33559001587256,1.35658831317546,1.59905960548399,1.38496173370083,1.40150449335672,1.49615795147901
"1427927_at",3.04175415554333,3.05561017725932,3.03339560990544,2.66740375739267,2.7976248259889,2.79180407690888,3.04919484172933,3.04623908404403,3.00626682282721,2.95192339109189,2.98972113208093,2.92882458990986
"1426781_at",1.75964574675921,1.4406995016089,1.67022850802984,1.64440426094492,1.4096509476784,1.64465444750797,1.94044320594201,1.82471801179521,1.53664291574551,1.82236162880326,1.69448154706905,1.66411019304942
"1431834_a_at",2.34370296262343,2.26858856121085,2.17643043603222,2.32190412665206,2.06213477460162,2.13248423126121,2.54997414746877,2.33356621849121,2.36197297216678,2.23068706444254,2.14185940156317,2.14748770241061
"1453406_a_at",2.36467578908045,2.28254022842553,2.26603904227126,2.4557831109679,2.60671790806753,2.57486015161909,2.4931001816236,2.42480094583833,2.25657512573273,2.3015265168218,2.34100774199165,2.12570751288487
"1417145_at",3.10818838126928,3.10965499240164,3.15527233300393,2.83036688847544,2.92426656410779,2.86143684854204,3.12087209335914,3.13947333680545,2.79906514562885,3.008382137468,3.01541345888887,3.01304051142207
"1447912_x_at",1.41123938946597,1.70796156373939,1.5241771459619,1.67766713775078,1.29296355366784,1.39629926406318,1.70441420077773,1.450964504596,1.76154119693526,1.62170329665275,1.46787621526858,1.68714191330689
"1438049_at",2.76933614216934,2.88476634337747,2.76657861340685,2.54954007650703,2.66239963686687,2.64879195525463,2.85700915080545,2.97283084429412,2.74096098494186,2.77928690306363,2.7159030372096,2.89155747272416
"1427070_at",1.6523458537724,1.60081349202967,1.42938572012669,1.70530325477033,1.71071676950702,1.69615122504909,1.79343466158222,1.41949319080853,1.5852438826679,1.41431584731378,1.59743431819758,1.48175626237755
"1434626_at",1.4966574079988,1.44474620768034,1.51419399211226,1.49201588720712,1.31317826684892,1.35294362512291,1.31287605712562,1.29048729649004,1.65588411412968,1.51357464030865,1.39119185620772,1.6150879202392
"1418032_at",1.25851600164351,1.05258014781372,1.32921398384932,0.948918184147327,1.09652269002373,1.07483646597157,1.33928958063751,1.24495092631069,1.2252266991947,1.25096274333268,1.28771491109835,1.11912557988291
"1454937_at",3.13613220546448,2.99357051348692,3.1385945453778,2.55934465743457,2.66366619472602,2.62107114705141,3.15885422897246,3.07780960375677,2.96132136808678,3.03405361818265,3.00470377758984,3.03204193155501
"1448379_at",1.64816291713424,1.81839847068395,1.69180654921887,1.52562191325527,1.46413506729622,1.49088054530387,2.00301111339242,1.76092130199713,1.81936128178225,1.71977810882191,1.72475207766498,1.71441830287463
"1434139_at",2.09116164091547,2.13777868862202,2.16615932938094,1.60378354580596,1.6977502218052,1.69469110008878,2.22265067806029,2.10278577969804,2.04839760816892,1.9327262694781,2.18059351033017,2.07240918945444
"1445025_at",1.59164186800357,1.62228926672209,1.6998472744386,1.20393146353445,1.19794993637384,1.37191759361021,1.7037909809537,1.68173730217695,1.84896558850326,1.93370479325556,2.01662211004779,1.60791678121282
"1454678_s_at",1.74298949199453,1.78492810848394,1.64590647659036,1.48022981423569,1.35695442459378,1.40754247931464,1.74025975094491,1.79280051861122,1.54130238066126,1.64692395369801,1.5440626782224,1.7203683192146
"1433933_s_at",0.894523291000462,0.895686838046815,0.838455616140587,2.21135058440284,2.02994495264735,2.07711079895846,1.08091393950537,1.28867184191631,0.742030601495116,0.888052070743748,1.11195826701326,0.996096652758368
"1438949_at",1.44628749372149,1.58929433009525,1.36201153899938,1.68168274047245,1.77141956470088,1.65050776262975,1.38783281231065,1.50324387401722,1.57028974599184,1.5075401426992,1.33492547225037,1.31913451442394
"1455218_at",1.49418618203918,1.48066421813368,1.58945181314314,1.32082920442789,1.01854602649479,1.04160911434453,1.68914535726913,1.78278810121832,1.56960160054289,1.48873352353905,1.55695346530239,1.49500311673047
"1433466_at",2.95868467354304,2.97725378673669,2.93558328627681,3.29692580992804,3.36051075805511,3.35301823894865,3.12279298634735,2.98902450442907,2.913558830131,2.9560774242652,2.95360224724805,2.83101086197697
"1455841_s_at",2.00083571158239,2.10935321168716,2.14680580758004,1.57186939821042,1.12455223990869,1.22403396356732,2.3056561365424,2.34174522635812,2.26363367146973,2.07751964361656,2.15392984738779,2.01797369741749
"1434885_at",1.43446178021763,1.64007537048625,1.37867087336856,1.54780911736352,1.4839644780345,1.64680665797636,1.68192570382763,1.23099254734882,1.57685717164948,1.42930177307574,1.2677084371064,1.38507825092339
"1455124_at",1.85280947288581,1.72534996794573,1.62288169004597,1.56586794188215,1.57145074496722,1.55513339776949,1.66176675446324,1.70147825236216,1.666307091195,1.76373758534236,1.76006378017097,1.80184316544456
"1439819_at",2.10951858847384,2.2197844121901,2.12510345407825,1.30527339917621,1.42850347301674,1.52909714975819,2.16939897023779,2.18557725542039,1.95633304149482,2.17788925099615,2.15395540111072,2.08759149564476
"1417166_at",2.45645040602966,2.4213777663314,2.45880815837338,1.49797501459789,1.3551189535276,1.38846852602396,2.6330523863136,2.61495219811495,2.42574373014742,2.41706857908256,2.41017151120576,2.39224208881706
"1454779_s_at",1.69104627728607,1.9832081961361,1.91893632717372,1.47471730332085,1.7983525641707,1.64428030226077,2.0676805699974,2.09164097443189,1.80962062450772,1.9139481370532,1.89877928883495,1.79458125383558
"1444720_at",0.728473049091787,0.752005942692389,0.990086108550632,0.981691987061824,0.867362394272722,0.890101882260823,0.899646285255476,0.775943145720512,0.898287901803901,1.0073088357048,0.864382660784108,0.984320876825262
"1430075_at",2.22394393352502,2.52950314636916,2.24121444155111,1.94955477170651,2.32608191751045,2.13469322182346,2.34655644350017,2.1982571385956,2.19627335242966,2.27525901337748,2.07629711174424,2.35387508183816
"1420074_at",1.52879998140085,1.54163866024638,1.24475186845924,1.82558402229857,1.42067353784766,1.52198051913554,1.38297542525564,1.37576966102721,1.23850145296761,1.38173522467235,1.3090067338956,1.31500908439177
"1454679_at",2.0772354171251,2.06910435241013,2.04518775069162,1.53322165879639,1.82449666074802,1.66258808421737,2.10123091119905,2.00500717247923,1.80956428202389,1.98645907080125,2.09104677642737,2.19999860343353
"1438199_at",2.48623307133151,2.3380284391355,2.41130952218873,2.24990991047014,2.26515413901344,2.19900994017905,2.4263844116577,2.49457653997847,2.39291427708965,2.47450543183762,2.54755080238086,2.37450306259351
"1436048_at",2.61847328467116,2.6250587695319,2.45584259937579,2.70687276874986,2.79897391820407,2.79127953171332,2.67180786570307,2.70426329089082,2.54576062181492,2.4981892665489,2.59406405354526,2.44901942741199
"1436502_at",0.889555765157197,0.726103386032272,0.823528176902038,1.15535885347106,1.06404647699041,0.905253560824905,0.759240953901018,0.701644897309839,0.694533799082732,0.798094903727293,0.651828586983339,0.689147683631363
"1434981_at",1.64676299401005,1.92791568619885,1.7069560396302,1.25743314239461,1.47028328042769,1.34921891603386,2.03204865612111,1.82970512913156,1.79855754848385,1.56390099533804,1.83239474860984,1.83239480943424
"1448195_at",2.18229992307836,2.31696877419899,2.38213940255587,2.57386974307573,2.581218436566,2.59392161643945,2.40612117714594,2.36585344880098,2.17501434646623,2.25545156006161,2.21508616298155,2.17877934487613
"1455916_at",1.94243810611309,1.75504082912016,1.97795526540762,1.87694343069873,2.15518504942351,2.14477461677081,2.14047526673054,2.0459200028938,1.84322406587004,1.79816276568926,1.87310743399792,1.88480034361374
"1458969_at",2.23359112543977,2.30682030468674,2.3369400560111,1.60952931960954,1.82247202321168,1.86921884572549,2.25508197082343,2.35825350856757,2.20118419480094,2.27172668340098,2.27126749782366,2.2289283195781
"1442967_at",1.34185900214835,1.16063473432133,1.09400511925668,1.19126303954774,1.52277354260003,1.4642275719742,1.16955125944387,1.36085019564022,1.50297571524167,1.22917256104396,1.23750834943772,1.28080605145528
"1441522_at",1.13037265119274,1.13655817605244,1.24674059374139,1.25504314023498,0.979624559956984,1.22041706604398,1.1391450720917,1.20138712626266,1.24728160385296,0.950331095640109,1.0449395102078,1.01426261867372
"1448199_at",2.23926461879747,2.17154082011837,2.25730527068799,2.0005123981265,1.96086765872162,2.09851752784215,2.33419531353749,2.35257179998389,2.14758206873083,2.23394146643551,2.15792834629878,2.02216468602763
"1420301_at",0.729665090394317,0.711271027205289,0.664624507502546,0.925812400160656,0.862670269088262,1,0.7706727908944,0.777702590510207,0.863845005190791,0.57706341634789,0.739306935063671,0.65097371359148
"1416210_at",3.02565536620128,3.11234187121869,3.04683869556473,2.76963056489158,2.79334577442619,2.75182521091411,3.14810928025738,3.17711829783194,3.02850448849393,3.05588236514629,3.01821499888684,3.0406735226654
"1447436_at",1.16780317422292,0.894711736787913,1.08867297367431,0.776744598459859,0.84864427908816,0.815573550770102,0.957434495409399,1.00753063102504,0.904214735377914,1.15209764555726,1.08491280138704,0.859752061424628
"1442197_at",1.37274680641589,1.10453949903828,1.40461004890141,1.15671945853081,1.05671443686618,0.900694694543374,1.36344435396878,1.68911970856485,1.43878030309475,1.28589456750652,1.27284933822227,1.23186553522809
"1427103_at",3.27861509228909,3.26261906937785,3.44457191111528,2.85027970813465,2.89979140855313,2.9833547936205,3.39684508271473,3.28338390618951,3.16437939814966,3.41130575465915,3.38701480195457,3.34419493628825
"1448845_at",0.716380298891214,0.642220370928181,0.809376511918102,0.819880234506307,0.868355037256178,0.797634716010951,0.833393342446974,0.569808347194089,0.706105079355927,0.603988588193507,0.775283774813253,0.591595539754693
"1458656_at",0.77683120512344,1.11593280368937,0.995891114194364,0.979052223824566,1.48039937707428,1.2945931711477,0.992229207971294,0.909405097502947,0.927188251517232,0.988333169196994,1.05463318076987,1.15095602626082
"1417599_at",0.92751238565328,1.23109308837204,0.858961273307565,1.14100862245892,1.03623722552293,0.922353126706098,1.16815215193693,1.01850639355699,1.01600445305792,1.11350106578693,1.07136595855747,1.22503328816937
"1443888_at",0.801025385965439,0.769693823299555,1.00028234102844,0.8559258833706,0.976101552890475,0.995041677359787,0.637236782762749,0.738024286088993,0.873961041331916,1.00734883940626,0.82450592478825,0.829016434164169
"1444501_at",1.13958367282208,1.12744561708236,1.22320771862393,1.0693818970703,0.899992110819159,0.700131947779573,1.38286116083767,1.12335686487604,1.5385698870008,1.25531218984316,1.28326199876633,1.14216845948807
"1436723_at",2.74743552965746,2.78927736941247,2.79255314234816,1.17154279444072,1.21383078630009,1.25370329994981,2.92754685535414,2.79473045910331,2.76162553074335,2.84314249157633,2.71725544410778,2.77793668793527
"1437208_at",1.66028034859487,1.67689728824975,1.64541095396544,1.44817601066285,1.21106256576938,1.25862536971386,1.91603365455508,1.7998489339056,1.60910955815479,1.7467922977932,1.66013921990962,1.6408590437602
"1420161_at",1.03493887569169,1.37239161752739,1.02653349768678,0.8066782355064,0.923211765530903,1.02469311229295,1.26303659078103,1.01959158525009,1.18021057402585,1.04106438904045,0.970433524426206,1.38500627548507
"1440049_at",0.82637505137932,0.655388429924651,0.613998103853721,0.629387507018106,0.852876435239409,0.849734674891301,0.828332987316117,0.594906853039603,0.743013549078736,0.766975274756004,0.574522863764273,0.753322613610576
"1436990_s_at",3.20327629206798,3.2985030475878,3.21367905833904,2.75885482461601,2.7231164450634,2.77624238836996,3.19859913924823,3.29566331330621,3.21246577092021,3.05317817092939,3.03392169102182,3.04419200283947
"1433897_at",1.98422277155204,2.05215757034419,2.07474723499945,1.72871912189,1.64568569175686,1.62869968031759,2.13319292564732,2.03106813213492,1.94076914459172,2.10963624081566,2.13883234869307,2.09052074907663
"1454047_a_at",2.03539934740845,2.13005425506017,2.09662211715793,1.22624438543726,1.41098102690256,1.40240292173598,2.16381388040044,2.05241352730343,1.93370788643129,2.09777618207521,2.04452262604894,2.08229422627828
"1424203_at",2.71151874383186,2.73215937924471,2.82721822430575,2.85905074771356,2.76355005792957,2.79438247200667,2.79938448423298,2.78218419356678,2.54381255450866,2.60652336425316,2.63904205848653,2.59582861605654
"1427057_at",2.20444870730257,2.15699634891083,2.22790073081343,2.42190713752497,2.33935827238878,2.37540414585289,2.12492906417574,2.11775251128775,2.15093412718828,2.190503440455,2.34630702872149,2.04664386549822
"1426751_s_at",2.94756674730869,3.07405748366196,2.95586338705793,2.3965068916679,2.61229272010672,2.54751485626098,3.07881002583141,3.03905719310117,2.91162403905176,2.92088475882454,3.04794538808471,2.99366405716072
"1424720_at",3.32498640807444,3.36889172880372,3.51496766791074,3.15661987285873,3.13838511460928,3.15978194333925,3.46334517525243,3.43202325049807,3.30994220210955,3.353209555827,3.36478174602004,3.32650131212976
"1441287_at",0.877979380440864,1.05164052888554,1.03741671855888,0.923522868690163,0.771284841894687,0.728997418748011,0.785057872370948,0.933090008265133,0.982202861605204,0.959430208703501,1.05883633638325,0.908077047338306
"1457111_at",2.35875451192059,2.19347225877313,2.42979939724179,1.96462678881086,1.74690133466086,1.94669826899678,2.10189998243342,2.38961249643826,2.38803835240118,2.39616494267351,2.31298664345734,2.31781900719898
"1418442_at",3.45456290786699,3.47175474050898,3.4502443207406,3.11363825031661,3.14742018712028,3.17016856386167,3.59873050345157,3.51975596807996,3.37329677241521,3.43570058732472,3.51989700551151,3.49531769638763
"1434167_at",2.12044245741558,2.20933212221201,2.09271925140707,2.35991664113705,2.34419146849752,2.31159487452942,2.36446800808556,2.21739080886208,2.01909695722653,2.19251918812211,2.27495240047661,2.23063360492533
"1448587_at",2.25187319302434,2.09012769032337,2.0944537121649,2.29849275482677,2.55484705148657,2.4223752106889,2.4141217973569,2.20034092060418,2.08552128436375,2.09462801465878,2.12884280476145,2.0875514477123
"1417144_at",2.94893001815083,3.10296477475327,2.97129150591787,2.1394816709697,2.02572763621448,2.0605440579569,3.03645785790631,3.02139995490197,2.95798136693783,2.87895270096601,2.8478178157857,2.90792601239474
"1416259_at",1.68210255571403,1.62253696804576,1.71746545834416,1.55219564157329,1.37820860217212,1.46193799373011,1.78561075392458,1.71630176884561,1.60092567649864,1.72073462172118,1.68259565312029,1.52629170897429
"1424133_at",1.03758561864415,1.19493079540709,1.00121157525643,0.826558497236653,0.921147748002194,0.951676624713639,1.17824232416643,1.13464880359439,1.12596517123702,1.01524686305896,1.16704021381291,0.95080498190008
"1454922_at",1.98095674094409,1.80837200061259,2.14084610157609,1.89321676412195,1.76807567071233,1.76428118078172,2.26130080131133,2.23739155199598,1.88329704921051,1.93291893264399,1.97155156671957,2.06126887433564
"1434031_at",1.95635067556049,1.94458298705229,2.09782343133568,1.32340628620113,1.76624283807966,1.5971936947844,2.00330358412715,1.83569145093961,1.9818842444023,1.65455148457528,1.67663814662081,1.97600887907389
"1435358_at",1.23805802040514,1.12188252580783,1.20740148485421,1.38134104460678,1.39137148529727,1.31581490873773,1.15610800914373,1.39172069881577,1.38142691238666,1.383033914025,1.19245748789095,1.22937898206549
"1448034_at",0.709225610474536,0.720770765211406,0.830447513762135,0.933140487019295,0.809345929180309,0.91381940752048,0.675442489333128,0.75135893663751,0.943531611496521,0.949979512982926,0.824972093461883,0.817669619789488
